Title,URL,Lyrics
The A Team,https://genius.com/Ed-sheeran-the-a-team-lyrics,"White lips, pale face Breathing in the snowflakes Burnt lungs, sour taste Light's gone, days end Struggling to pay rent Long nights, strange men  And they say She's in the Class A Team Stuck in her daydream Been this way since 18 But lately, her face seems Slowly sinking, wasting Crumbling like pastries And they scream The worst things in life come free to us  'Cause we're just under the upper hand And go mad for a couple grams And she don't wanna go outside tonight And in a pipe she flies to the Motherland Or sells love to another man It's too cold outside For angels to fly Angels to fly Ripped gloves, raincoat Tried to swim and stay afloat Dry house, wet clothes Loose change, bank notes Weary-eyed, dry throat Call girl, no phone  And they say She's in the Class A Team Stuck in her daydream Been this way since 18 But lately, her face seems Slowly sinking, wasting Crumbling like pastries And they scream The worst things in life come free to us  'Cause we're just under the upper hand And go mad for a couple grams And she don't wanna go outside tonight And in a pipe she flies to the Motherland Or sells love to another man It's too cold outside For angels to fly An angel will die Covered in white Closed eyes and hopin' for a better life This time, we'll fade out tonight Straight down the line  And they say She's in the Class A Team Stuck in her daydream Been this way since 18 But lately, her face seems Slowly sinking, wasting Crumbling like pastries And they scream The worst things in life come free to us  And we're all under the upper hand And go mad for a couple grams And we don't wanna go outside tonight And in a pipe we fly to the Motherland Or sell love to another man It's too cold outside For angels to fly Angels to fly Fly, fly For angels to fly To fly, to fly For angels to die"
South of the Border,https://genius.com/Ed-sheeran-south-of-the-border-lyrics,"She got the mmm, brown eyes, caramel thighs Long hair, no wedding ring, hey I saw you lookin' from across the way And now I really wanna know your name She got the mmm, white dress, but when she’s wearin' less Man, you know that she drives me crazy The mmm, brown eyes, beautiful smile You know I love watching you do your thing  I love her hips, curves, lips say the words ""Te amo, mami, ah, te amo, mami"" I kiss her, this love is like a dream  So join me in this bed that I'm in Push up on me and sweat, darling So I’m gonna put my time in I won't stop until the angels sing Jump in that water, be free Come south of the border with me Jump in that water, be free Come south of the border with me  He got that mmm, green eyes, givin' me signs That he really wants to know my name, hey I saw you lookin' from across the way And suddenly, I'm glad I came, ay Ven para acá, quiero bailar, toma mi mano Quiero sentir tu cuerpo en mí, estás temblando Mmm, green eyes, takin' your time Now we know we'll never be the same I love his lips 'cause he says the words ""Te amo, mami, ah, te amo, mami"" Don’t wake up, this love is like a dream  So join me in this bed that I’m in Push up on me and sweat, darling So I'm gonna put my time in (Time in) And won’t stop until the angels sing Jump in that water, be free Come south of the border with me Jump in that water, be free Come south of the border with me (Rrrat) Flawless diamonds In a green field near Buenos Aires Until the sun's rising We won't stop until the angels sing Jump in that water, be free Come south of the border with me Jump in that water, be free Come south of the border with me  Bardi, uh You never live 'til you risk your life (Life) You wanna shine, you gotta get more ice (Ice, ice, oh) Am I your lover or I’m just your vice? (Woo, yeah, yeah) A little crazy, but I'm just your type (Okurrr) You want the lips and the curves, need the whips and the furs And the diamonds I prefer, in my closet, his and hers, ayy He want the lil' mamacita, margarita (Margarita) I think that Ed got a lil' jungle fever, ayy (Woo!) You are more than (You are more than) Something borin' (Something borin') Legs open, tongue out, Michael Jordan, uh (Uh) Go explore in (Woo, woo) somethin' foreign (Skrrt, skrrt) Bust it up, a rain forest, it be pourin', yeah Kiss me like you need me, rub me like a genie Pull up to my spot in Lamborghini 'Cause you gotta see me, never leave me (Never leave me) You got a girl that could finally do it all Drop a album, drop a baby, but I never drop the ball, uh So join me in this bed (This bed) that I'm in (That I'm in) Push up on me and sweat, darling (Oh no, no, no) So I'm gonna put my time in I won't stop until the angels sing (Nah, nah, nah) Jump in that water, be free Come south of the border with me Come south of the border, border (Hey) Come south of the border with me Come south of the border, border Come south of the border with me Jump in that water, be free Come south of the border with me Jump in that water, be free Come south of the border with me"
I See Fire,https://genius.com/Ed-sheeran-i-see-fire-lyrics,"Oh misty eye of the mountain below Keep careful watch of my brothers' souls And should the sky be filled with fire and smoke Keep watching over Durin's sons  If this is to end in fire, then we should all burn together Watch the flames climb high into the night Calling out father oh, stand by and we will Watch the flames burn auburn on the mountain side  And if we should die tonight, we should all die together Raise a glass of wine for the last time Calling out father oh, prepare as we will Watch the flames burn auburn on the mountain side Desolation comes upon the sky  Now I see fire, inside the mountain I see fire, burning the trees And I see fire, hollowing souls I see fire, blood in the breeze And I hope that you remember me Oh, should my people fall then surely I'll do the same Confined in mountain halls, we got too close to the flame Calling out father oh, hold fast and we will Watch the flames burn auburn on the mountain side Desolation comes upon the sky  Now I see fire, inside the mountain I see fire, burning the trees And I see fire, hollowing souls I see fire, blood in the breeze And I hope that you remember me  And if the night is burning, I will cover my eyes For if the dark returns then my brothers will die And as the sky's falling down it crashed into this lonely town And with that shadow upon the ground I hear my people screaming out  Now I see fire, inside the mountain I see fire, burning the trees I see fire, hollowing souls I see fire, blood in the breeze I see fire (oh you know I saw a city burning out) I see fire (feel the heat upon my skin) I see fire And I see fire burn auburn on the mountain side"
Beautiful People,https://genius.com/Ed-sheeran-beautiful-people-lyrics,"We are, we are, we are  L.A. on a Saturday night in the summer Sundown and they all come out Lamborghinis and their rented Hummers The party's on, so they're headin' downtown ('Round here) Everybody's lookin' for a come up And they wanna know what you're about Me in the middle with the one I love and We're just tryna figure everything out  We don't fit in well 'cause we are just ourselves I could use some help gettin' out of this conversation, yeah You look stunning, dear, so don't ask that question here This is my only fear: that we become  Beautiful people Drop top, designer clothes Front row at fashion shows ""What d'you do?"" and ""Who d'you know?"" Inside the world of beautiful people Champagne and rolled-up notes Prenups and broken homes Surrounded, but still alone Let's leave the party That's not who we are (We are, we are, we are) We are not beautiful Yeah, that's not who we are (We are, we are, we are) We are not beautiful (Beautiful)  L.A., mmm Drove for hours last night and we made it nowhere (Nowhere, nowhere) I see stars in your eyes when we're halfway there (All night) I'm not fazed by all them lights and flashin' cameras 'Cause with my arms around you, there's no need to care  We don't fit in well, we are just ourselves I could use some help gettin' out of this conversation, yeah You look stunning, dear, so don't ask that question here This is my only fear: that we become  Beautiful people Drop top, designer clothes Front row at fashion shows ""What d'you do?"" and ""Who d'you know?"" Inside the world of beautiful people Champagne and rolled-up notes Prenups and broken homes Surrounded, but still alone Let's leave the party That's not who we are (We are, we are, we are) We are not beautiful, yeah Yeah, that's not who we are (We are, we are, we are) We are not beautiful (Beautiful)  We are, we are, we are We are not beautiful"
Eraser,https://genius.com/Ed-sheeran-eraser-lyrics,"I was born inside a small town, I lost that state of mind Learned to sing inside the Lord's house, but stopped the age of nine I forget when I get awards now the wave I had to ride The paving stones I played upon that kept me on the grind So blame it on the pain that blessed me with the life Friends and family filled with envy when they should be filled with pride And when the world's against me is when I really come alive And every day that Satan tempts me, I try to take it in my stride You know that I've got whisky with white lies, and smoke in my lungs I think life has got to the point, I know without it's no fun I need to get in the right mind, and clear myself up Instead, I look in the mirror questioning what I've become Guess it's a stereotypical day for someone like me Without a nine-to-five job or a uni degree To be caught up in the trappings of the industry Show me the locked doors, I'll find another use for the key And you'll see  I'm well aware of certain things that can destroy a man like me But with that said give me one more  Another one to take the sting away I am happy on my own, so here I'll stay Save your lovin' arms for a rainy day And I'll find comfort in my pain eraser I used to think that nothing could be better than touring the world with my songs I chased the pictured perfect life, I think they painted it wrong I think that money is the root of all evil, and fame is hell Relationships, and hearts you fixed, they break as well And ain't nobody wanna see you down in the dumps Because you're living your dream, man, this shit should be fun Please know that I'm not trying to preach like I'm Reverend Run I beg you, don't be disappointed with the man I've become Conversations with my father on the A14 Age 12 telling me I've gotta chase those dreams Now I'm playing for the people, dad, and they know me With my beaten small guitar, wearing the same old jeans Wembley Stadium crowd's 240 thou' I may have grown up, but I hope that Damian's proud And to the next generation, inspiration's allowed The world may be filled with hate, but keep erasing it now Somehow  I'm well aware of certain things that will befall a man like me But with that said give me one more  Another one to take the sting away Oh, I am happy on my own, so here I'll stay Save your lovin' arms for a rainy day And I'll find comfort in my pain eraser And I'll find comfort in my pain eraser And I'll find comfort in my pain eraser Welcome to the new show I guess you know I've been away But where I'm heading, who knows? But my heart will stay the same Welcome to the new show I guess you know I've been away But where I'm heading, who knows? My pain eraser  And I'll find comfort in my pain eraser And I'll find comfort in my pain eraser And I'll find comfort in my pain eraser And I'll find comfort in my pain eraser"
Bad Habits,https://genius.com/Ed-sheeran-bad-habits-lyrics,"(One, two, three, four) Ooh, ooh  Every time you come around, you know I can't say no Every time the sun goes down, I let you take control I can feel the paradise before my world implodes And tonight had something wonderful  My bad habits lead to late nights endin' alone Conversations with a stranger I barely know Swearin' this will be the last, but it probably won't I got nothin' left to lose, or use, or do My bad habits lead to wide eyes stare into space And I know I lose control of the things that I say Yeah, I was lookin' for a way out, now I can't escape Nothin' happens aftеr two, it's true, it's true My bad habits lead to you  Ooh-ooh, ooh-ooh My bad habits lеad to you Ooh-ooh, ooh-ooh My bad habits lead to you Every pure intention ends when the good times start Fallin' over everything to reach the first time's spark It started under neon lights and then it all got dark I only know how to go too far  My bad habits lead to late nights endin' alone Conversations with a stranger I barely know Swearin' this will be the last, but it probably won't I got nothin' left to lose, or use, or do My bad habits lead to wide eyes stare into space And I know I lose control of the things that I say Yeah, I was lookin' for a way out, now I can't escape Nothin' happens after two, it's true, it's true My bad habits lead to you  Ooh-ooh, ooh-ooh My bad habits lead to you Ooh-ooh, ooh-ooh  We took the long way 'round Burned 'til the fun ran out, now My bad habits lead to late nights endin' alone Conversations with a stranger I barely know Swearin' this will be the last, but it probably won't I got nothin' left to lose, or use, or do My bad habits lead to wide eyes stare into space And I know I lose control of the things that I say Yeah, I was lookin' for a way out, now I can't escape Nothin' happens after two, it's true, it's true My bad habits lead to you  Ooh-ooh, ooh-ooh My bad habits lead to you Ooh-ooh, ooh-ooh My bad habits lead to you"
Remember the Name,https://genius.com/Ed-sheeran-remember-the-name-lyrics,"Yeah, I was born a misfit Grew up 10 miles from the town of Ipswich Wanted to make it big, I wished it to existence I never was a sick kid, always dismissed quick ""Stick to singing, stop rappin' like it's Christmas"" And if you're talkin' money, then my conversation's shiftin' My dreams are bigger than just bein' on the rich list Might be insanity, but people call it ""gifted"" My face is goin' numb from the shit this stuff is mixed with Watch how the lyrics in the songs might get twisted My wife wears red, but looks better without the lipstick I'm a private guy and you know nothin' 'bout my business And if I had my 15 minutes, I must have missed 'em 20 years old is when I came in the game And now it's eight years on and you remember the name And if you thought I was good, well, then I'm better today But it's ironic how you people thought I'd never be great I like my shows open-air, Tokyo to Delaware Put your phones in the air if you wanna be rocked You know I want way more than I already got Give me a song with Eminem and 50 Cent in the club  You know it ain't my time to call it a day I wanna crack on and I wanna be paid But it's 'bout time you remember the name Ayy, ayy You know it ain't my time to call it a day I wanna crack on and I wanna be paid But it's 'bout time you remember the name Ayy, ayy (Hey, hey, hey) I can still remember (What?) tryna shop a deal (Uh-huh) From Taco Bell to TRL I climbed the Billboard charts to the top until As fate would have it (Yeah), became an addict Funny 'cause I had pop appeal But they said time would tell (What?) if I'd prevail (Huh?) And all I did was (What?) put nine-inch nails (Where?) In my eyelids now (What?) I'm seein' diamond sales like I'm in Zales (Yeah) Without a doubt, by any means If rap was skinny jeans, I couldn't do anything in 'em I'd be splitting seams of denim when I'm spitting schemes Which really means, no ""if,"" ""ands,"" or ""buts"" are squeezin' in between You sleep on me 'cause you're only fuckin' with me in your dreams Not even when I'm on my deathbed Man, I feel like Ed, it isn't time to drop the mic yet So why would I quit? The thought that I would stop when I'm dead Just popped in my head I said it, then forgot what I said  It isn't my time to call it a day I got rap locked and I'm already paid But it's 'bout time you remember the name Ayy, ayy You know it ain't my time to call it a day I got rap locked and I'm already paid But it's 'bout time you remember the name Ayy, ayy Ain't nobody cold as me, I dress so fresh, so clean You can find me in my whip, rockin' my Fendi drip Man, you know just what I mean Shinin', wrist with the rocks on it, Buscemis with locks on it Everything my voice on, this shit knock, don't it? Balenciaga saga, I'm in Bergdorf ballin' It's just another episode, my hoes, I spoil 'em She like the fly shit and I like to buy shit Shit, I'm gettin' stupid money, what else we gon' do with money? Bitch, we be ballin' out, the king bring you 50 bottles Tonight, we gon' blow a check, worry 'bout your shit tomorrow The turn up be so real, we 'bout to be super lit Boy, I'm kickin' straight facts, that's just how we do this shit Tomorrow, we hangin' over 'til we start feelin' sober Then it's time to start it over, here we go again  You know it ain't my time to call it a day I got rap locked and I'm already paid And it's about time you remember the name Ayy, ayy You know it ain't my time to call it a day I got rap locked and I'm already paid But it's 'bout time you remember the name Ayy, ayy (Hey, hey, hey)"
Afterglow,https://genius.com/Ed-sheeran-afterglow-lyrics,"(One, two)  Stop the clocks, it's amazing You should see the way the light dances off your hair A million colours of hazel, golden, and red Saturday morning is fading The sun's reflected by the coffee in your hand My eyes are caught in your gaze all over again  We were love-drunk, waiting on a miracle Tryna find ourselves in the winter snow So alone in love like the world had disappeared Oh, I won't be silent and I won't let go I will hold on tighter 'til the afterglow And we'll burn so bright 'til the darkness softly clears  Oh, I will hold on to the afterglow Oh, I will hold on to the afterglow  The weather outside's changing The leaves are buried under six inches of white The radio is playing Iron & Wine This is a new dimension This is a level where we're losing track of time I'm holding nothing against it, except you and I We were love-drunk, waiting on a miracle Tryna find ourselves in the winter snow So alone in love like the world had disappeared Oh, I won't be silent and I won't let go I will hold on tighter 'til the afterglow And we'll burn so bright 'til the darkness softly clears  Oh, I will hold on to the afterglow Oh, I will hold on to the afterglow Oh, I will hold on to the afterglow"
New Man,https://genius.com/Ed-sheeran-new-man-lyrics,"Nah nah nah nah nah  I heard he spent five hundred pounds on jeans Goes to the gym at least six times a week Wears boat shoes with no socks on his feet And I hear he's on a new diet and watches what he eats He's got his eyebrows plucked and his arsehole bleached Owns every single Ministry CD Tribal tattoos and he don't know what it means But I heard he makes you happy, so that's fine by me But still, I'm just keepin' it real Still lookin' at your Instagram and I'll be creepin' a lil' I'll be tryin' not to double tap, from way back 'Cause I know that's where the trouble's at Let me remind you of the days when You used to hold my hand And when we sipped champagne out of cider cans I guess if you were Lois Lane, I wasn't Superman Just a young boy tryin' to be loved So let me give it to ya  I don't wanna know about your new man 'Cause if it was meant to be You wouldn't be callin' me up tryin' to 'Cause I'm positive that he don't wanna know about me I don't wanna know about your new man We'll get there eventually I know you're missin' all this kind of love But I'm positive that he don't wanna know about me Your new man rents a house in the 'burb And wears a man bag on his shoulder, but I call it a purse Every year, he goes to Málaga with all the fellas Drinks beer, but has a six pack, I'm kinda jealous He wears sunglasses indoors, in winter, at nighttime And every time a rap song comes on, he makes a gang sign Says ""Chune, bwoydem light up the room!"" But enough about him, girl, let's talk about you You were the type of girl who sat beside the water readin' Eatin' a packet of crisps, but you will never find you cheatin' Now you're eatin' kale, hittin' the gym Keepin' up with Kylie and Kim In the back of the club, kissin' a boy that ain't him Okay, you need to be alone And if you wanna talk about it, you can call my phone I just thought I would tell you, 'cause you oughta know You're still a young girl tryin' to be loved So let me give it to ya  I don't wanna know about your new man 'Cause if it was meant to be You wouldn't be callin' me up tryin' to 'Cause I'm positive that he don't wanna know about me I don't wanna know about your new man We'll get there eventually I know you're missin' all this kind of love But I'm positive that he don't wanna know about me Baby, I'm not tryin' to ruin your week But you act so differently When you're with him, I know you're lonely Please remember you're still free To make the choice and leave Don't call me up, you need to show me  I don't wanna know about your new man 'Cause if it was meant to be You wouldn't be callin' me up tryin' to 'Cause I'm positive that he don't wanna know about me I don't wanna know about your new man We'll get there eventually I know you're missin' all this kind of love But I'm positive that he don't wanna know about me  But I'm positive that he don't wanna know about But I'm positive that he don't wanna know about I don't wanna know about your new man"
How Would You Feel (Paean),https://genius.com/Ed-sheeran-how-would-you-feel-paean-lyrics,"You are the one, girl And you know that it's true I'm feeling younger Every time that I'm alone with you  We were sitting in a parked car Stealing kisses in a front yard We got questions we should not ask, but  How would you feel If I told you I loved you? It's just something that I want to do I'll be taking my time Spending my life Falling deeper in love with you So tell me that you love me too  In the summer As the lilacs bloom Love flows deeper than the river Every moment that I spend with you We were sat upon our best friend's roof I had both of my arms around you Watching the sunrise replace the moon, but  How would you feel If I told you I loved you? It's just something that I want to do I'll be taking my time Spending my life Falling deeper in love with you So tell me that you love me too  Yeah, we were sitting in a parked car Stealing kisses in a front yard We got questions we should not ask  How would you feel If I told you I loved you? It's just something that I want to do I'll be taking my time Spending my life Falling deeper in love with you Tell me that you love me too Tell me that you love me too Tell me that you love me too"
Nancy Mulligan,https://genius.com/Ed-sheeran-nancy-mulligan-lyrics,"I was twenty-four years old When I met the woman I would call my own Twenty-two grand kids now growing old In that house that your brother bought ya On the summer day when I proposed I made that wedding ring from dentist gold And I asked her father, but her daddy said, ""No You can't marry my daughter""  She and I went on the run Don't care about religion I'm gonna marry the woman I love Down by the Wexford border She was Nancy Mulligan And I was William Sheeran She took my name and then we were one Down by the Wexford border  Well, I met her at Guy's in the second World War And she was working on a soldier's ward Never had I seen such beauty before The moment that I saw her Nancy was my yellow rose And we got married wearing borrowed clothes We got eight children, now growing old Five sons and three daughters She and I went on the run Don't care about religion I'm gonna marry the woman I love Down by the Wexford border She was Nancy Mulligan And I was William Sheeran She took my name and then we were one Down by the Wexford border  From her snow white streak in her jet black hair Over sixty years I've been loving her Now we're sat by the fire in our old armchairs You know Nancy, I adore ya From a farm boy born near Belfast town I never worried about the king and crown 'Cause I found my heart upon the southern ground There's no difference, I assure ya  She and I went on the run Don't care about religion I'm gonna marry the woman I love Down by the Wexford border She was Nancy Mulligan And I was William Sheeran She took my name and then we were one Down by the Wexford border"
Barcelona,https://genius.com/Ed-sheeran-barcelona-lyrics,"Well get up, up on the dancefloor tonight I've got two left feet and a bottle of red wine Making me feel like the beat and the bassline Are in my blood, both hands up on her waistline Get on up, baby, dance to the rhythm of the music Don't care what the DJ chooses Get lost in the rhythm of me Place don't close until we wanna leave it  And you and I, we're flying on an aeroplane tonight We're going, somewhere where the sun is shining bright Just close your eyes And let's pretend we're dancing in the street  In Barcelona Barcelona Barcelona Barcelona  Well, get up, up on the dancefloor, move, it's a Saturday night I fell in love with the sparkle in the moonlight Reflected in your beautiful eyes I guess that is destiny doing it right And dance like they do in the Mediterranean Spin you around me again and again, and You're like something that God has sent me I want you, baby, solamente And you and I, we're flying on an aeroplane tonight We're going, somewhere where the sun is shining bright Just close your eyes And let's pretend we're dancing in the street  In Barcelona Barcelona Barcelona Barcelona Barcelona Barcelona Oh, Barcelona So let's pretend we're dancing in the street In Barcelona  Las Ramblas, I'll meet you We'll dance around La Sagrada Familia (Barcelona) Drinking Sangría Mi niña, te amo mi cariño (Barcelona) Mamacita, rica Sí tú, te adoro, señorita (Barcelona) Nosotros, vivir la vida Come on, let's be free in Barcelona Las Ramblas, I'll meet you Come on and dance with me in Barcelona Drinking Sangría I just want to be in Barcelona Mamacita, rica Feel that summer breeze in Barcelona Los otros, viva la vida Siempre vida Barcelona"
